No,Codigo,Departamento,Municipio,Latitud,Longitud,Nombre Establecimiento,Direccion
6526,02-08-0217-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.811672,-90.329236,EORM 15 DE SEPTIEMBRE,ALDEA CUCAJOL
6527,02-08-0826-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.811672,-90.329236,EODP ANEXA A EORM,ALDEA CUCAJOL
6528,02-08-0208-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.747933,-90.328159,EODP ANEXA A EORM,ALDEA AGUA CALIENTE
6529,02-08-0208-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.747933,-90.328159,EORM THELMA MORAZAN RIOS DE MELGAR,ALDEA AGUA CALIENTE
6530,02-07-0031-42,EL PROGRESO,SANARATE,14.859574,-90.327737,EODP ANEXA A EORM,ALDEA SAN RAFAEL
6531,02-07-0245-43,EL PROGRESO,SANARATE,14.859574,-90.327737,EORM,ALDEA SAN RAFAEL
6532,02-08-0021-46,EL PROGRESO,SAN ANTONIO LA PAZ,14.748016,-90.327185,"INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA ""JOSE INES CACERES""",ALDEA AGUA CALIENTE;
6533,02-07-0020-43,EL PROGRESO,SANARATE,14.85588,-90.323094,EORM,"CASERIO EL LIMON, ALDEA SAN RAFAEL"
6534,02-08-0462-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.728819,-90.322907,EORM,COLONIA LOS PRADOS DE CANAAN ALDEA LOS ASTALES
6535,02-08-0222-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.742825,-90.321519,EODP ANEXA A EORM,COLONIA LOS ENCINOS ALDEA AGUA CALIENTE
6536,02-08-0222-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.742825,-90.321519,EORM,COLONIA LOS ENCINOS ALDEA AGUA CALIENTE
6537,02-08-0585-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.742825,-90.321519,EORM,COLONIA LOS ENCINOS ALDEA AGUA CALIENTE
6538,02-08-0226-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.721384,-90.317865,EORM,ALDEA LOS ASTALES
6539,02-08-0211-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.785262,-90.314594,EORM,ALDEA SANTO DOMINGO LOS OCOTES
6540,02-08-0428-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.785262,-90.314594,"EORM ""PEM CARLOS HUMBERTO PAZ CANTE""",ALDEA SANTO DOMINGO LOS OCOTES;
6541,02-08-0432-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.785042,-90.31429,EODP,ALDEA SANTO DOMINGO LOS OCOTES
6542,02-07-0589-42,EL PROGRESO,SANARATE,14.843998,-90.311268,EODP ANEXA A EORM,ALDEA LAGUNA DE SAN JACINTO
6543,02-07-0178-43,EL PROGRESO,SANARATE,14.844035,-90.31126,EORM,ALDEA LA LAGUNA DE SAN JACINTO
6544,02-07-0001-43,EL PROGRESO,SANARATE,14.862803,-90.308028,EORM ALDEA AGUA DULCE,ALDEA AGUA DULCE
6545,02-08-0218-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.747359,-90.302789,EORM,ALDEA EL HATO
6546,02-08-0003-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.723199,-90.30072,EODP ANEXA A EORM,ALDEA EL SUQUINAY
6547,02-08-0210-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.723199,-90.30072,EORM,ALDEA EL SUQUINAY
6548,02-08-0443-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.810082,-90.289768,EODP,ALDEA DOLORES
6549,02-08-0207-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.810097,-90.289489,EORM,ALDEA DOLORES
6550,02-06-0758-42,EL PROGRESO,SANSARE,14.758923,-90.286839,EODP,BARRIO EL CENTRO
6551,02-08-0205-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.758923,-90.286839,EOUM,BARRIO EL CENTRO
6552,02-08-0204-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.760114,-90.286675,EODP,"BARRIO EL CENTRO, ENTRADA A LA IGLESIA"
6553,02-08-0215-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.714457,-90.277719,EORM,ALDEA LOS PLANES
6554,02-02-0037-43,EL PROGRESO,MORAZAN,14.892636,-90.276552,EORM,ALDEA EL GUAPINOL
6555,02-01-0042-44,EL PROGRESO,GUASTATOYA,14.815822,-90.274735,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-,"BARRIO LAS JOYAS, CEMENTERIO VIEJO"
6556,02-08-0214-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.690212,-90.273696,EORM,ALDEA LAS MORITAS
6557,02-07-0172-43,EL PROGRESO,SANARATE,14.807116,-90.271942,EORM,ALDEA SINACA
6558,02-07-0291-42,EL PROGRESO,SANARATE,14.807116,-90.271942,EODP ANEXA A EORM,ALDEA EL SINACA
6559,02-08-0220-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.739394,-90.271414,EORM,ALDEA EL SOYATE
6560,02-08-0004-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.739334,-90.271406,EODP ANEXA A EORM,ALDEA EL SOYATE
6561,02-08-0213-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.801141,-90.268479,EORM,ALDEA EL CHILE
6562,02-08-0763-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.801141,-90.268479,EODP ANEXA A EORM,ALDEA EL CHILE
6563,02-08-0209-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.754685,-90.268234,EORM,ALDEA EL CHORRO
6564,02-08-0397-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.754685,-90.268234,EODP ANEXA A EORM,ALDEA EL CHORRO
6565,02-07-0186-43,EL PROGRESO,SANARATE,14.870206,-90.257122,EORM,ALDEA EL JICARO
6566,02-08-0007-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.794159,-90.257009,"EODP CASERIO SANTA CRUZ, ALDEA EL CARRIZO",CASERIO SANTA CRUZ ALDEA EL CARRIZO
6567,02-08-0009-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.794159,-90.257009,"EORM CASERIO SANTA CRUZ, ALDEA EL CARRIZO",CASERIO SANTA CRUZ ALDEA EL CARRIZO
6568,02-08-0216-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.700588,-90.252873,EORM,ALDEA LAS NAVAJAS
6569,02-08-0582-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.700588,-90.252873,EODP ANEXA A EORM,ALDEA LAS NAVAJAS
6570,02-02-0054-43,EL PROGRESO,MORAZAN,14.894201,-90.252551,EORM,ALDEA AGUA BLANCA
6571,02-08-0221-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.70573,-90.252336,EORM,ALDEA EL NARANJO
6572,02-08-0800-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.70573,-90.252336,EODP ANEXA A EORM,ALDEA EL NARANJO
6573,02-08-0206-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.790001,-90.249996,EORM,ALDEA EL CARRIZO
6574,02-08-0463-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.790001,-90.249996,EODP ANEXA EORM,ALDEA EL CARRIZO
6575,02-07-0033-42,EL PROGRESO,SANARATE,14.868703,-90.248036,EODP ANEXA A EORM,ALDEA QUEBRADA SECA
6576,02-02-0002-43,EL PROGRESO,MORAZAN,14.896642,-90.244505,EORM CASERIO LOS ACHIOTES,CASERIO LOS ACHIOTES
6577,02-08-0219-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.70082,-90.241921,EORM,ALDEA LLANO LARGO
6578,02-08-0396-42,EL PROGRESO,SAN ANTONIO LA PAZ,14.70082,-90.241921,EODP ANEXA A EORM,ALDEA LLANO LARGO
6579,02-08-0020-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.769544,-90.241247,ESCUELA MUNICIPAL RURAL MIXTA,ALDEA EL LIMON
6580,02-08-0212-43,EL PROGRESO,SAN ANTONIO LA PAZ,14.738756,-90.238956,EORM,ALDEA JOCOTALES
6581,02-07-0167-43,EL PROGRESO,SANARATE,14.760597,-90.23752,EORM,ALDEA PUENTE RIO PLATANOS
6582,02-07-0791-42,EL PROGRESO,SANARATE,14.760597,-90.23752,EODP ANEXA A EORM,ALDEA RIO PLATANO
6583,02-07-0169-43,EL PROGRESO,SANARATE,14.810945,-90.237041,EORM,ALDEA CONACASTE
6584,02-07-0400-42,EL PROGRESO,SANARATE,14.810945,-90.237041,EODP ANEXA A EORM,ALDEA CONACASTE
6585,02-07-0513-43,EL PROGRESO,SANARATE,14.810945,-90.237041,EORM,ALDEA SAN MIGUEL CONACASTE
6586,02-02-0001-43,EL PROGRESO,MORAZAN,14.896769,-90.233999,EORM CASERIO EL PLATANITO,CASERIO EL PLATANITO
6587,02-02-0039-43,EL PROGRESO,MORAZAN,14.929729,-90.226025,EORM,ALDEA EL PLAN
6588,02-02-0586-42,EL PROGRESO,MORAZAN,14.929729,-90.226025,EODP ANEXA A EORM,ALDEA EL PLAN
6589,02-02-0271-43,EL PROGRESO,MORAZAN,14.949611,-90.219527,EORM,CASERIO CERRO GORDO
6590,02-02-0596-43,EL PROGRESO,MORAZAN,14.977515,-90.21913,EORM,CASERIO PLAN DEL BARRO
6591,02-07-0174-42,EL PROGRESO,SANARATE,14.798409,-90.218271,EODP ANEXA A EORM,ALDEA MONTE GRANDE
6592,02-07-0174-43,EL PROGRESO,SANARATE,14.798409,-90.218271,EORM,ALDEA MONTE GRANDE
6593,02-07-0170-43,EL PROGRESO,SANARATE,14.839678,-90.217688,EORM,ALDEA PILA ESCONDIDA
6594,02-07-0790-42,EL PROGRESO,SANARATE,14.781733,-90.214353,EODP ANEXA A EORM,CASERIO LA COYOTERA
6595,02-07-0410-43,EL PROGRESO,SANARATE,14.781733,-90.214353,EORM,CASERIO LA COYOTERA
6596,02-02-0052-43,EL PROGRESO,MORAZAN,14.915312,-90.213977,EORM,ALDEA EL PORTEZUELO
6597,02-07-0168-43,EL PROGRESO,SANARATE,14.740152,-90.208515,EORM,ALDEA LLANOS DE MORALES
6598,02-07-0713-42,EL PROGRESO,SANARATE,14.740152,-90.208515,CEIN -PAIN-,ALDEA LLANOS DE MORALES
6599,02-02-0009-42,EL PROGRESO,MORAZAN,14.899667,-90.207176,EODP,"CASERIO LOS PLATANITOS, ALDEA COYOTE"
6600,02-07-0177-43,EL PROGRESO,SANARATE,14.759048,-90.206352999999993,EORM,ALDEA SANSIRISAY EL LLANO
6601,02-07-0235-42,EL PROGRESO,SANARATE,14.759048,-90.206352999999993,EODP ANEXA A EORM,ALDEA SANSIRISAY EL LLANO
6602,02-02-0035-43,EL PROGRESO,MORAZAN,14.973437,-90.206231,EORM,ALDEA EL JUTILLO
6603,02-07-0193-43,EL PROGRESO,SANARATE,14.801116,-90.206158,EORM,CASERIO LAS TUNAS
6604,02-07-0768-42,EL PROGRESO,SANARATE,14.801116,-90.206158,EODP ANEXA A EORM,CASERIO LAS TUNAS
6605,02-07-0192-43,EL PROGRESO,SANARATE,14.779732,-90.205727,EORM,COLONIA EL ESFUERZO
6606,02-07-0529-42,EL PROGRESO,SANARATE,14.779732,-90.205727,EODP ANEXA A EORM,COLONIA EL ESFUERZO
6607,02-07-0006-42,EL PROGRESO,SANARATE,14.775126,-90.20478,EODP,COLONIA SONORO
6608,02-07-0015-43,EL PROGRESO,SANARATE,14.775126,-90.20478,EORM,COLONIA SONORO
6609,02-02-0240-43,EL PROGRESO,MORAZAN,14.981119,-90.202182,EORM,"CASERIO LAS GUACAMAYAS, ALDEA SAN JUAN"
6610,02-07-0182-43,EL PROGRESO,SANARATE,14.817971,-90.201783,EORM,ALDEA EL AMATILLO
6611,02-07-0440-42,EL PROGRESO,SANARATE,14.817971,-90.201783,EODP ANEXA A EORM,ALDEA EL AMATILLO
6612,02-02-0040-43,EL PROGRESO,MORAZAN,14.919219,-90.201081,EORM,ALDEA SAN MIGUEL BUENA VISTA
6613,02-07-0004-42,EL PROGRESO,SANARATE,14.793392,-90.198422,EODP NO. 3,"BARRIO LA BOLSITA, ZONA 2"
6614,02-07-0528-42,EL PROGRESO,SANARATE,14.782617,-90.197395,EODP ANEXA A EOUM SHALON,SANARATE
6615,02-07-0155-42,EL PROGRESO,SANARATE,14.782442,-90.197302,EODP,2A. CALLE 6-18 ZONA 4
6616,02-07-0446-43,EL PROGRESO,SANARATE,14.78289,-90.197267,EOUM SHALON,ZONA 4
6617,02-02-0241-43,EL PROGRESO,MORAZAN,14.922941,-90.195989,EORM,ALDEA SAN DIEGO
6618,02-07-0727-42,EL PROGRESO,SANARATE,14.78743,-90.195179,EODP,BARRIO EL PORVENIR ANTIGUAS INSTALACIONES DE OBRAS PUBLICAS
6619,02-07-0509-43,EL PROGRESO,SANARATE,14.796871,-90.194971,EOUM NO.1,AVENIDA ISMAEL ARRIAZA
6620,02-07-0527-42,EL PROGRESO,SANARATE,14.796871,-90.194971,EODP ANEXA A EOUM NO.1,AVENIDA ISMAEL ARRIAZA 13-41 ZONA 1
6621,02-07-0160-43,EL PROGRESO,SANARATE,14.796871,-90.194971,EOUM N.1 PEM OSCAR ARNOLDO CONDE FLORES,AVENIDA ISMAEL ARRIAZA 13-41 ZONA 1
6622,02-07-0258-42,EL PROGRESO,SANARATE,14.796871,-90.194971,EODP ANEXA A EOUM NO.1,AVENIDA ISMAEL ARRIAZA 13-41 ZONA 1
6623,02-07-0633-42,EL PROGRESO,SANARATE,14.783832,-90.194516,EODP NO. 2,2A. CALLE ZONA 4
6624,02-07-0510-43,EL PROGRESO,SANARATE,14.784215,-90.194057,EOUM NO.2,2A. CALLE 2-66 ZONA 4
6625,02-07-0161-43,EL PROGRESO,SANARATE,14.784215,-90.194057,EOUM NO.2 SANARATE,"2A. CALLE 6-60, ZONA 4"
6626,02-07-0417-42,EL PROGRESO,SANARATE,14.784215,-90.194057,EODP NO. 2,2A. CALLE 6-60 ZONA 4
6627,02-07-0165-43,EL PROGRESO,SANARATE,14.848805,-90.192082,EORM,ALDEA EL FLORIDO
6628,02-07-0634-42,EL PROGRESO,SANARATE,14.848805,-90.192082,EODP ANEXA A EORM,ALDEA EL FLORIDO
6629,02-02-0404-43,EL PROGRESO,MORAZAN,14.910486,-90.191562,EORM,SANTA GERTRUDIS
6630,02-02-0038-43,EL PROGRESO,MORAZAN,14.885534,-90.19104,EORM,ALDEA EL CHICAL
6631,02-02-0034-43,EL PROGRESO,MORAZAN,14.964225,-90.190789,EORM,ALDEA SAN CLEMENTE
6632,02-02-0816-42,EL PROGRESO,MORAZAN,14.964225,-90.190789,EODP,ALDEA SAN CLEMENTE
6633,02-07-0032-45,EL PROGRESO,SANARATE,14.804786,-90.190069,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,PRIMERA AVENIDA 3-25 ZONA 01
6634,02-07-0175-43,EL PROGRESO,SANARATE,14.804786,-90.190069,EORM,ALDEA CERRITO DE FUEGO
6635,02-07-0384-42,EL PROGRESO,SANARATE,14.804786,-90.190069,EODP ANEXA A EORM,ALDEA EL CERRITO DE FUEGO
6636,02-07-0511-43,EL PROGRESO,SANARATE,14.804786,-90.190069,EORM CERRITO DE FUEGO,CANTON EL CONACASTON
6637,02-07-0632-42,EL PROGRESO,SANARATE,14.804786,-90.190069,EODP CERRITO DE FUEGO,ALDEA EL CONACASTON
6638,02-02-0032-43,EL PROGRESO,MORAZAN,14.984079,-90.189498,EORM,ALDEA SAN JUAN
6639,02-07-0187-43,EL PROGRESO,SANARATE,14.812215,-90.1882,EORM,ALDEA EL UPAYON
6640,02-07-0188-42,EL PROGRESO,SANARATE,14.812215,-90.1882,EODP,ALDEA EL UPAYON
6641,02-07-0180-43,EL PROGRESO,SANARATE,14.721648,-90.178257,EORM,ALDEA SANTA LUCIA LOS OCOTES
6642,02-07-0460-42,EL PROGRESO,SANARATE,14.721648,-90.178257,EODP ANEXA EORM,ALDEA SANTA LUCIA LOS OCOTES
6643,02-02-0042-43,EL PROGRESO,MORAZAN,14.988343,-90.175738,EORM,ALDEA CACAO VIEJO
6644,02-02-0402-43,EL PROGRESO,MORAZAN,14.975263,-90.175547,EORM,ALDEA LOS ACHOTES
6645,02-07-0185-43,EL PROGRESO,SANARATE,14.701254,-90.174502,EORM,ALDEA MONTEPEQUE
6646,02-07-0573-42,EL PROGRESO,SANARATE,14.701254,-90.174502,EODP ANEXA A EORM,ALDEA MONTEPEQUE
6647,02-07-0171-43,EL PROGRESO,SANARATE,14.749911,-90.16954,EORM,ALDEA SAN JUAN
6648,02-07-0401-42,EL PROGRESO,SANARATE,14.749911,-90.16954,EODP ANEXA A EORM,ALDEA SAN JUAN
6649,02-07-0512-43,EL PROGRESO,SANARATE,14.749911,-90.16954,EORM,ALDEA SAN JUAN
6650,02-02-0008-42,EL PROGRESO,MORAZAN,15.005583,-90.167632,EODP,CASERIO EL MIRADOR
6651,02-02-0403-43,EL PROGRESO,MORAZAN,15.005583,-90.167632,EORM,CASERIO EL MIRADOR
6652,02-07-0179-43,EL PROGRESO,SANARATE,14.717975,-90.165925,EORM,ALDEA QUEBRADA GRANDE
6653,02-07-0700-42,EL PROGRESO,SANARATE,14.717975,-90.165925,CEIN -PAIN-,ALDEA QUEBRADA GRANDE
6654,02-02-0045-43,EL PROGRESO,MORAZAN,14.962041,-90.161014,EORM RODOLFO AYALA FRANCO,ALDEA LOS TABLONES
6655,02-02-0576-42,EL PROGRESO,MORAZAN,14.962041,-90.161014,EODP ANEXA A EORM,ALDEA LOS TABLONES
6656,02-02-0031-43,EL PROGRESO,MORAZAN,14.919678,-90.160615,EORM,ALDEA TIERRA BLANCA
6657,02-06-0143-43,EL PROGRESO,SANSARE,14.718817,-90.157989,EORM,ALDEA SANTA INES QUEBRADA GRANDE
6658,02-06-0465-42,EL PROGRESO,SANSARE,14.718817,-90.157989,EODP ANEXA A EORM,ALDEA SANTA INES QUEBRADA GRANDE
6659,02-07-0156-42,EL PROGRESO,SANARATE,14.808905,-90.157974,EODP,ALDEA AGUA SALOBREGA
6660,02-07-0163-43,EL PROGRESO,SANARATE,14.809107,-90.157957,EORM,ALDEA AGUA SALOBREGA
6661,02-02-0046-43,EL PROGRESO,MORAZAN,14.935535,-90.156133,EORM,ALDEA EL MORAL
6662,02-02-0390-42,EL PROGRESO,MORAZAN,14.935535,-90.156133,EODP ANEXA A EORM,ALDEA EL MORAL
6663,02-02-0645-45,EL PROGRESO,MORAZAN,14.935536,-90.156133,INEB DE TELESECUNDARIA,ALDEA EL MORAL
6664,02-02-0053-43,EL PROGRESO,MORAZAN,14.998841,-90.155716,EORM,ALDEA VIJAGUAL
6665,02-06-0140-43,EL PROGRESO,SANSARE,14.723759,-90.154418,EORM,ALDEA SAN FELIPE LA TABLA
6666,02-06-0468-42,EL PROGRESO,SANSARE,14.723759,-90.154418,EODP ANEXA A EORM,ALDEA SAN FELIPE LA TABLA
6667,02-06-0150-43,EL PROGRESO,SANSARE,14.786337,-90.152063,EORM,CASERIO TRUJILLO ALDEA ESTACION JALAPA
6668,02-02-0643-43,EL PROGRESO,MORAZAN,14.919079,-90.150981,EORM,CASERIO GALLEGOS
6669,02-02-0775-43,EL PROGRESO,MORAZAN,14.984251,-90.149078,EORM,CASERIO LOS PLATANILLOS ALDEA EL PACAYAL
6670,02-02-0772-42,EL PROGRESO,MORAZAN,14.988001,-90.148721,EODP,"CASERIO PLATANILLOS, ALDEA EL PACAYAL"
6671,02-02-0729-42,EL PROGRESO,MORAZAN,14.930529,-90.146246,EODP,BARRIO EL PORVENIR ANTIGUAS INSTALACIONES DE OBRAS PUBLICAS
6672,02-03-0728-42,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,14.930529,-90.146246,EODP,BARRIO EL PORVENIR ANTIGUAS INSTALACIONES DE OBRAS PUBLICAS
6673,02-02-0033-43,EL PROGRESO,MORAZAN,14.976789,-90.144348,EORM,ALDEA EL PACAYAL
6674,02-02-0666-42,EL PROGRESO,MORAZAN,14.976789,-90.144348,EODP ANEXA A EORM,ALDEA EL PACAYAL
6675,02-02-0030-43,EL PROGRESO,MORAZAN,14.932198,-90.141965,EOUM JOSE LEON CASTILLO,BARRIO EL REDUCTO
6676,02-06-0147-42,EL PROGRESO,SANSARE,14.713719,-90.141464,EODP ANEXA A EORM,ALDEA LA MONTA??ITA
6677,02-06-0147-43,EL PROGRESO,SANSARE,14.713719,-90.141464,EORM,ALDEA LA MONTA??ITA
6678,02-02-0029-42,EL PROGRESO,MORAZAN,14.930746,-90.141426,EUMP,BARRIO CONCEPCION
6679,02-06-0146-43,EL PROGRESO,SANSARE,14.724942,-90.13536,EORM,ALDEA EL AGUAJE
6680,02-06-0520-42,EL PROGRESO,SANSARE,14.724942,-90.13536,EODP ANEXA A EORM,ALDEA EL AGUAJE
6681,02-01-0006-43,EL PROGRESO,GUASTATOYA,14.858058,-90.134698,EORM,ALDEA EL SUBINAL
6682,02-01-0516-42,EL PROGRESO,GUASTATOYA,14.858058,-90.134698,EODP ANEXA A EORM,ALDEA SUBINAL
6683,02-06-0001-42,EL PROGRESO,SANSARE,14.790183,-90.132287,EODP ANEXA A EORM,"COLONIA NUEVA ESPERANZA, ALDEA ESTACION JALAPA"
6684,02-06-0712-43,EL PROGRESO,SANSARE,14.790183,-90.132287,EORM,COLONIA NUEVA ESPERANZA ALDEA ESTACION JALAPA
6685,02-02-0050-43,EL PROGRESO,MORAZAN,14.991565,-90.132203,EORM,ALDEA PIEDRAS GRANDES
6686,02-02-0815-42,EL PROGRESO,MORAZAN,14.991565,-90.132203,EODP,ALDEA PIEDRAS GRANDES
6687,02-07-0164-43,EL PROGRESO,SANARATE,14.809961,-90.132138,EORM,ALDEA SAN RAFAEL EL JUTE
6688,02-07-0661-42,EL PROGRESO,SANARATE,14.809961,-90.132138,EODP ANEXA A EORM,ALDEA SAN RAFAEL EL JUTE
6689,02-02-0259-43,EL PROGRESO,MORAZAN,14.94272,-90.129035,EORM,ALDEA PLAN DE LAS FLORES
6690,02-02-0447-42,EL PROGRESO,MORAZAN,14.94272,-90.129035,EODP ANEXA A EORM,ALDEA EL PLAN DE LAS FLORES
6691,02-02-0224-43,EL PROGRESO,MORAZAN,15.016359,-90.128861,EORM,CASERIO SACABASTOS
6692,02-01-0014-43,EL PROGRESO,GUASTATOYA,14.86049,-90.123329,EORM,ALDEA LAS MORALES
6693,02-01-0657-42,EL PROGRESO,GUASTATOYA,14.86049,-90.123329,EODP ANEXA A EORM,ALDEA LAS MORALES
6694,02-02-0047-43,EL PROGRESO,MORAZAN,14.934997,-90.12324,EORM,ALDEA LOS ARISTONDOS
6695,02-02-0597-42,EL PROGRESO,MORAZAN,14.934997,-90.12324,EODP ANEXA A EORM,ALDEA LOS ARISTONDOS
6696,02-06-0013-46,EL PROGRESO,SANSARE,14.762936,-90.122307,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA,ALDEA LOS CERRITOS
6697,02-06-0286-42,EL PROGRESO,SANSARE,14.741748,-90.119939,"EODP ANEXA A EOUM ""MARIA ISABEL REYES ZAPATA DE MARTINEZ""",PUEBLO ARRIBA;
6698,02-06-0149-43,EL PROGRESO,SANSARE,14.741711,-90.119865,EOUM MARIA ISABEL REYES ZAPATA DE MARTINEZ,BARRIO PUEBLO ARRIBA
6699,02-06-0136-43,EL PROGRESO,SANSARE,14.758144,-90.119538,EORM CORONEL RAYMUNDO MARROQUIN HERNANDEZ,ALDEA LOS CERRITOS
6700,02-07-0176-43,EL PROGRESO,SANARATE,14.795701,-90.116945,EORM LUZ ROSELIA MORALES MOGUEL,ALDEA EL BARRANQUILLO
6701,02-07-0267-42,EL PROGRESO,SANARATE,14.795842,-90.116766,EODP,EL BARRANQUILLO
6702,02-06-0134-43,EL PROGRESO,SANSARE,14.751381,-90.115276,EOUM SANTIAGO RIVAS MARROQUIN,PUEBLO ABAJO
6703,02-06-0133-42,EL PROGRESO,SANSARE,14.751211,-90.115249,EODP ANEXA A EOUM SANTIAGO RIVAS MARROQUIN,BARRIO PUEBLO ABAJO
6704,02-06-0148-42,EL PROGRESO,SANSARE,14.709419,-90.112969,EODP,ALDEA POZA VERDE
6705,02-06-0148-43,EL PROGRESO,SANSARE,14.707645,-90.112658,EORM,ALDEA POZA VERDE
6706,02-02-0644-43,EL PROGRESO,MORAZAN,14.982069,-90.111156,EORM,CASERIO CRUZ DEL PINO
6707,02-02-0044-43,EL PROGRESO,MORAZAN,14.925943,-90.10287,EORM CLARA GARCIA PILO??A,ALDEA MARAJUMA
6708,02-02-0391-42,EL PROGRESO,MORAZAN,14.925943,-90.10287,EODP ANEXA A EORM,ALDEA MARAJUMA
6709,02-06-0598-42,EL PROGRESO,SANSARE,14.749056,-90.10131,CEIN -PAIN-,ALDEA LA TRINIDAD
6710,02-06-0142-43,EL PROGRESO,SANSARE,14.7493,-90.101297,EORM,ALDEA LA TRINIDAD
6711,02-06-0449-42,EL PROGRESO,SANSARE,14.7493,-90.101297,EODP ANEXA A EORM,ALDEA TRINIDAD
6712,02-01-0037-42,EL PROGRESO,GUASTATOYA,14.858144,-90.100583,EODP ANEXA A EORM,ALDEA TIERRA BLANCA
6713,02-01-0012-43,EL PROGRESO,GUASTATOYA,14.858144,-90.100583,EORM,ALDEA TIERRA BLANCA
6714,02-01-0595-42,EL PROGRESO,GUASTATOYA,14.858144,-90.100583,CEIN -PAIN-,ALDEA TIERRA BLANCA
6715,02-02-0611-43,EL PROGRESO,MORAZAN,14.934665,-90.09979,EORM,CASERIO LOS REGADILLOS ALDEA MARAJUMA
6716,02-02-0707-42,EL PROGRESO,MORAZAN,14.934665,-90.09979,EODP ANEXA A EORM,CASERIO LOS REGADILLOS ALDEA MARAJUMA
6717,02-02-0041-43,EL PROGRESO,MORAZAN,14.976591,-90.095863,EORM,ALDEA LA LAGUNA
6718,02-02-0575-42,EL PROGRESO,MORAZAN,14.976591,-90.095863,EODP ANEXA A EORM,ALDEA LA LAGUNA
6719,02-01-0007-43,EL PROGRESO,GUASTATOYA,14.906682,-90.088826,EORM,ALDEA PALO AMONTONADO
6720,02-01-0517-42,EL PROGRESO,GUASTATOYA,14.906682,-90.088826,EODP ANEXA A EORM,ALDEA PALO AMONTONADO
6721,02-06-0450-42,EL PROGRESO,SANSARE,14.7697,-90.083644,EODP ANEXA A EORM,RIO GRANDE ABAJO
6722,02-01-0227-42,EL PROGRESO,GUASTATOYA,14.860842,-90.081633,EODP ANEXA A EORM,ALDEA CASAS VIEJAS
6723,02-01-0610-42,EL PROGRESO,GUASTATOYA,14.860842,-90.081633,CEIN -PAIN-,ALDEA CASAS VIEJAS
6724,02-06-0139-43,EL PROGRESO,SANSARE,14.753465,-90.0814,EORM,ALDEA RIO GRANDE ARRIBA
6725,02-06-0522-42,EL PROGRESO,SANSARE,14.753465,-90.0814,EODP ANEXA A EORM,ALDEA RIO GRANDE ARRIBA
6726,02-06-0151-43,EL PROGRESO,SANSARE,14.742536,-90.081239,EORM,CASERIO EL PUENTE
6727,02-06-0523-42,EL PROGRESO,SANSARE,14.742536,-90.081239,EODP ANEXA A EORM,CASERIO EL PUENTE
6728,02-06-0145-43,EL PROGRESO,SANSARE,14.767981,-90.080872,EORM,ALDEA RIO GRANDE ABAJO
6729,02-01-0009-43,EL PROGRESO,GUASTATOYA,14.857063,-90.080848,EORM,ALDEA SANTA LUCIA
6730,02-02-0048-43,EL PROGRESO,MORAZAN,15.00519,-90.080815,EORM,ALDEA LAS CRUCITAS
6731,02-02-0667-42,EL PROGRESO,MORAZAN,15.00519,-90.080815,EODP ANEXA A EORM,ALDEA LAS CRUCITAS
